Exame,InstanciaExame,Teste,Treino,ImageCheckSum,ImagePathName,ImageShapeR,ImageShapeC,ImageShapeChannels,ObjectsBoundingBoxMinimumR,ObjectsBoundingBoxMinimumC,ObjectsBoundingBoxMaximumR,ObjectsBoundingBoxMaximumC,ObjectsCategory
62,42,1,0,b894cac2cc15968ff5a42fcabe68a3c2,/images/d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,1383,1944,3,1134,592,1284,745,ring
62,43,1,0,b894cac2cc15968ff5a42fcabe68a3c2,/images/d1394e1a-dedd-4458-a024-044dae2cd69d.jpg,1383,1944,3,556,1363,712,1519,ring
63,50,1,0,b326d384c063b4ba5d8cd514dbd9d73c,/images/294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1383,1944,3,830,581,956,714,ring
63,70,1,0,b326d384c063b4ba5d8cd514dbd9d73c,/images/294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1383,1944,3,515,1055,698,1236,trophozoite
63,71,1,0,b326d384c063b4ba5d8cd514dbd9d73c,/images/294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1383,1944,3,700,531,856,710,trophozoite
63,72,1,0,b326d384c063b4ba5d8cd514dbd9d73c,/images/294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1383,1944,3,625,680,750,895,trophozoite
63,73,1,0,b326d384c063b4ba5d8cd514dbd9d73c,/images/294bc238-efdb-4f88-b83b-f41fe5750106.jpg,1383,1944,3,578,557,693,717,ring
64,41,1,0,98234e2b4a78fec9ddbecf26cb396fdd,/images/34950f4e-fe44-49ec-9d49-14bd4a8ce7c0.jpg,1383,1944,3,293,688,434,872,trophozoite
65,57,1,0,d4bc75a76c61dca1414ba5a95919b9a5,/images/224c80b8-6c55-48cf-b719-96a47d223dc3.jpg,1383,1944,3,581,1255,749,1398,trophozoite
65,58,1,0,d4bc75a76c61dca1414ba5a95919b9a5,/images/224c80b8-6c55-48cf-b719-96a47d223dc3.jpg,1383,1944,3,1149,252,1274,381,ring
66,69,1,0,84ae05d949abb949753fece2fe2c7773,/images/51a42643-256f-463a-bf22-7fd295caead0.jpg,1383,1944,3,959,1119,1147,1310,trophozoite
66,70,1,0,84ae05d949abb949753fece2fe2c7773,/images/51a42643-256f-463a-bf22-7fd295caead0.jpg,1383,1944,3,800,894,961,1099,trophozoite
67,62,1,0,ae703516822a38a2e26727b83b16bc79,/images/f8ebe0c8-a90d-4a64-9f6a-f9985e38c340.jpg,1383,1944,3,1016,668,1180,875,trophozoite
68,33,1,0,c0a8e00a1c06d2f76da4c99191032c3d,/images/4b3de416-ac61-43eb-80d0-36b81c4baf82.jpg,1383,1944,3,226,741,349,893,schizont
68,34,1,0,c0a8e00a1c06d2f76da4c99191032c3d,/images/4b3de416-ac61-43eb-80d0-36b81c4baf82.jpg,1383,1944,3,942,1237,1087,1390,trophozoite
69,47,1,0,2805330df0f8995efcb76cd2d9f6fcdb,/images/087602a2-288b-4a4d-b01a-524f0d799d89.jpg,1383,1944,3,598,1283,760,1446,trophozoite
69,48,1,0,2805330df0f8995efcb76cd2d9f6fcdb,/images/087602a2-288b-4a4d-b01a-524f0d799d89.jpg,1383,1944,3,1174,244,1338,412,trophozoite
69,49,1,0,2805330df0f8995efcb76cd2d9f6fcdb,/images/087602a2-288b-4a4d-b01a-524f0d799d89.jpg,1383,1944,3,60,962,222,1119,trophozoite
69,50,1,0,2805330df0f8995efcb76cd2d9f6fcdb,/images/087602a2-288b-4a4d-b01a-524f0d799d89.jpg,1383,1944,3,175,1669,346,1809,trophozoite
70,55,1,0,65244d59d168ac09ec597a9c5c6a56bd,/images/cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,1383,1944,3,197,1102,373,1246,trophozoite
70,56,1,0,65244d59d168ac09ec597a9c5c6a56bd,/images/cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,1383,1944,3,522,637,709,824,trophozoite
70,58,1,0,65244d59d168ac09ec597a9c5c6a56bd,/images/cea1cd9b-9b03-407b-ad8d-348155567dab.jpg,1383,1944,3,477,684,615,889,trophozoite
71,53,1,0,0461af6b10699ff5ae637c929fea46eb,/images/37b4142a-2c7d-400d-8f01-4e438845a484.jpg,1383,1944,3,790,226,953,396,trophozoite
71,54,1,0,0461af6b10699ff5ae637c929fea46eb,/images/37b4142a-2c7d-400d-8f01-4e438845a484.jpg,1383,1944,3,306,927,475,1104,trophozoite
71,55,1,0,0461af6b10699ff5ae637c929fea46eb,/images/37b4142a-2c7d-400d-8f01-4e438845a484.jpg,1383,1944,3,108,1393,249,1549,ring
71,56,1,0,0461af6b10699ff5ae637c929fea46eb,/images/37b4142a-2c7d-400d-8f01-4e438845a484.jpg,1383,1944,3,220,1044,374,1216,trophozoite
72,43,1,0,d029725a5eb5c5d45043af610f67304f,/images/15a5849d-8bc7-4e01-938b-c1f55067787d.jpg,1383,1944,3,1175,1692,1324,1868,ring
72,44,1,0,d029725a5eb5c5d45043af610f67304f,/images/15a5849d-8bc7-4e01-938b-c1f55067787d.jpg,1383,1944,3,14,674,131,835,ring
73,67,1,0,538ec3a99162d407e8aa45b01a66c54c,/images/a5c8bf78-61e2-492d-bae5-0ffeea81212b.jpg,1383,1944,3,960,755,1123,929,trophozoite
73,68,1,0,538ec3a99162d407e8aa45b01a66c54c,/images/a5c8bf78-61e2-492d-bae5-0ffeea81212b.jpg,1383,1944,3,633,1645,768,1809,difficult
74,68,1,0,3e731c585a09124ee6b17abfb47a03c3,/images/f0ee03d6-c57b-43a0-8812-359330bdb93a.jpg,1383,1944,3,994,337,1144,537,trophozoite
75,55,1,0,ac062dde6be06151bf1a2a8f250bb001,/images/bc820fb6-5ba8-4438-affe-e250d2ad5eb0.jpg,1383,1944,3,274,627,412,802,ring
75,56,1,0,ac062dde6be06151bf1a2a8f250bb001,/images/bc820fb6-5ba8-4438-affe-e250d2ad5eb0.jpg,1383,1944,3,659,501,791,655,ring
75,57,1,0,ac062dde6be06151bf1a2a8f250bb001,/images/bc820fb6-5ba8-4438-affe-e250d2ad5eb0.jpg,1383,1944,3,1037,1240,1184,1416,ring
76,78,1,0,df6b409fb4c039f8199a11834c428378,/images/8448ac8c-fa7a-475a-9ca2-dc0174f78a39.jpg,1383,1944,3,559,1701,762,1836,ring
76,79,1,0,df6b409fb4c039f8199a11834c428378,/images/8448ac8c-fa7a-475a-9ca2-dc0174f78a39.jpg,1383,1944,3,453,1514,664,1658,trophozoite
76,80,1,0,df6b409fb4c039f8199a11834c428378,/images/8448ac8c-fa7a-475a-9ca2-dc0174f78a39.jpg,1383,1944,3,493,1059,647,1217,ring
76,81,1,0,df6b409fb4c039f8199a11834c428378,/images/8448ac8c-fa7a-475a-9ca2-dc0174f78a39.jpg,1383,1944,3,727,518,851,670,trophozoite
76,85,1,0,df6b409fb4c039f8199a11834c428378,/images/8448ac8c-fa7a-475a-9ca2-dc0174f78a39.jpg,1383,1944,3,275,12,426,104,trophozoite
77,37,1,0,d52e62c1b5ff17ace4903a0e0391f697,/images/55078c19-bfaf-4988-a779-767e1c6d22f6.jpg,1383,1944,3,450,614,610,787,trophozoite
77,38,1,0,d52e62c1b5ff17ace4903a0e0391f697,/images/55078c19-bfaf-4988-a779-767e1c6d22f6.jpg,1383,1944,3,803,1658,949,1815,trophozoite
78,60,1,0,b808383519d6b5daf492b3ee8c468c82,/images/37a5a96b-f76e-4607-82fd-f47f7f2903c6.jpg,1383,1944,3,898,1121,1080,1285,trophozoite
78,61,1,0,b808383519d6b5daf492b3ee8c468c82,/images/37a5a96b-f76e-4607-82fd-f47f7f2903c6.jpg,1383,1944,3,750,1339,921,1513,trophozoite
78,64,1,0,b808383519d6b5daf492b3ee8c468c82,/images/37a5a96b-f76e-4607-82fd-f47f7f2903c6.jpg,1383,1944,3,359,107,506,279,ring
79,44,1,0,2bd21fcd01bb34c9e91d25508c510828,/images/9fd32265-07f2-442b-80b5-35069891d452.jpg,1383,1944,3,33,1069,161,1220,ring
79,45,1,0,2bd21fcd01bb34c9e91d25508c510828,/images/9fd32265-07f2-442b-80b5-35069891d452.jpg,1383,1944,3,1108,1212,1282,1371,ring
79,46,1,0,2bd21fcd01bb34c9e91d25508c510828,/images/9fd32265-07f2-442b-80b5-35069891d452.jpg,1383,1944,3,1198,1340,1317,1494,ring
79,47,1,0,2bd21fcd01bb34c9e91d25508c510828,/images/9fd32265-07f2-442b-80b5-35069891d452.jpg,1383,1944,3,358,380,477,580,ring
80,21,1,0,c309f9027172bc635f1295c44b87594b,/images/0e0bc36f-6fb2-4763-b0a1-b4c67b2d2d2a.jpg,1383,1944,3,955,858,1125,1012,trophozoite
80,22,1,0,c309f9027172bc635f1295c44b87594b,/images/0e0bc36f-6fb2-4763-b0a1-b4c67b2d2d2a.jpg,1383,1944,3,921,728,1084,889,gametocyte
81,50,1,0,68bf7d028ef61a6817bf4ddc6fa8d2cf,/images/0864c569-2ad7-48ed-b12a-e40aa5b93756.jpg,1383,1944,3,317,573,482,750,schizont
83,31,1,0,a29f1a1fbe86d7f0849f2acba16e5d11,/images/f070a212-e4e2-4743-804c-80789a36f495.jpg,1383,1944,3,301,871,437,1022,ring
83,32,1,0,a29f1a1fbe86d7f0849f2acba16e5d11,/images/f070a212-e4e2-4743-804c-80789a36f495.jpg,1383,1944,3,193,20,323,160,ring
83,33,1,0,a29f1a1fbe86d7f0849f2acba16e5d11,/images/f070a212-e4e2-4743-804c-80789a36f495.jpg,1383,1944,3,184,1720,330,1882,ring
84,34,1,0,64053cf78e629a7c3f41955c32d91326,/images/2c03b3c9-7786-4e1b-ac2b-c98e9f8358f2.jpg,1383,1944,3,655,519,818,684,trophozoite
85,67,1,0,9a45785ce1b56220d85f844baa2ad24a,/images/deab75c9-00bc-488c-8b20-ff4515d85212.jpg,1383,1944,3,373,458,522,613,trophozoite
85,68,1,0,9a45785ce1b56220d85f844baa2ad24a,/images/deab75c9-00bc-488c-8b20-ff4515d85212.jpg,1383,1944,3,631,838,787,1001,trophozoite
86,33,1,0,1ba4c20d91434e8a49ebc2c625bea0b2,/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg,1383,1944,3,870,1137,1024,1270,ring
86,34,1,0,1ba4c20d91434e8a49ebc2c625bea0b2,/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg,1383,1944,3,243,874,412,1018,ring
86,35,1,0,1ba4c20d91434e8a49ebc2c625bea0b2,/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg,1383,1944,3,578,1703,707,1844,ring
86,36,1,0,1ba4c20d91434e8a49ebc2c625bea0b2,/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg,1383,1944,3,606,344,762,520,ring
86,37,1,0,1ba4c20d91434e8a49ebc2c625bea0b2,/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg,1383,1944,3,70,277,225,402,ring
86,38,1,0,1ba4c20d91434e8a49ebc2c625bea0b2,/images/34f334e6-a163-4af7-a1ed-51a7ef15934a.jpg,1383,1944,3,143,695,326,834,ring
87,43,1,0,82865ff8b1607e457a4ed362cbb7954e,/images/4dcd5df9-c56c-471b-8d44-fa4b1ca9a600.jpg,1383,1944,3,865,152,1016,281,ring
87,44,1,0,82865ff8b1607e457a4ed362cbb7954e,/images/4dcd5df9-c56c-471b-8d44-fa4b1ca9a600.jpg,1383,1944,3,820,1346,958,1485,ring
88,41,1,0,a9da87128216ace5025375d4199a4e1f,/images/bfbf234a-cbc4-4d00-ab7f-9043d1304b41.jpg,1383,1944,3,75,574,220,747,ring
88,42,1,0,a9da87128216ace5025375d4199a4e1f,/images/bfbf234a-cbc4-4d00-ab7f-9043d1304b41.jpg,1383,1944,3,417,185,563,337,ring
89,59,1,0,74e8ee492b7292d697c00ccf354436de,/images/a4bd99a0-226a-4044-914b-8073d5890734.jpg,1383,1944,3,1117,339,1278,514,gametocyte
89,60,1,0,74e8ee492b7292d697c00ccf354436de,/images/a4bd99a0-226a-4044-914b-8073d5890734.jpg,1383,1944,3,128,458,287,625,trophozoite
90,39,1,0,c550bee855fad1729828075dc4ab59b0,/images/74bf1267-d98b-4532-a81d-9d8df63e0f75.jpg,1383,1944,3,773,1531,920,1678,ring
90,40,1,0,c550bee855fad1729828075dc4ab59b0,/images/74bf1267-d98b-4532-a81d-9d8df63e0f75.jpg,1383,1944,3,527,1179,686,1320,ring
91,38,1,0,e7ab47b3f69f3069aed7a7c27d8d9cd9,/images/6d9a2241-2cce-42b3-a11d-a3a6b432dd89.jpg,1383,1944,3,843,837,1000,1015,trophozoite
91,39,1,0,e7ab47b3f69f3069aed7a7c27d8d9cd9,/images/6d9a2241-2cce-42b3-a11d-a3a6b432dd89.jpg,1383,1944,3,287,972,445,1175,trophozoite
92,42,1,0,62a7e76eedc6d092ecabce25217e52cc,/images/5bfde411-aa51-45d0-8b67-a57c5f1e628b.jpg,1383,1944,3,713,391,875,527,ring
92,43,1,0,62a7e76eedc6d092ecabce25217e52cc,/images/5bfde411-aa51-45d0-8b67-a57c5f1e628b.jpg,1383,1944,3,713,1090,873,1291,trophozoite
92,44,1,0,62a7e76eedc6d092ecabce25217e52cc,/images/5bfde411-aa51-45d0-8b67-a57c5f1e628b.jpg,1383,1944,3,522,1092,649,1293,ring
92,45,1,0,62a7e76eedc6d092ecabce25217e52cc,/images/5bfde411-aa51-45d0-8b67-a57c5f1e628b.jpg,1383,1944,3,723,1276,846,1422,trophozoite
93,48,1,0,5f8213727f668dee86ed290277493cc2,/images/6040cf0d-9dd6-4798-9406-1afbbcd24d4c.jpg,1383,1944,3,190,531,321,663,ring
93,49,1,0,5f8213727f668dee86ed290277493cc2,/images/6040cf0d-9dd6-4798-9406-1afbbcd24d4c.jpg,1383,1944,3,773,148,911,283,ring
94,42,1,0,060faed961cc6d94aaf0e70191b21445,/images/408745a6-79fb-4804-9c24-e2d6673f8f2e.jpg,1383,1944,3,381,819,517,981,ring
94,43,1,0,060faed961cc6d94aaf0e70191b21445,/images/408745a6-79fb-4804-9c24-e2d6673f8f2e.jpg,1383,1944,3,210,366,358,524,ring
94,44,1,0,060faed961cc6d94aaf0e70191b21445,/images/408745a6-79fb-4804-9c24-e2d6673f8f2e.jpg,1383,1944,3,784,1033,935,1199,ring
94,45,1,0,060faed961cc6d94aaf0e70191b21445,/images/408745a6-79fb-4804-9c24-e2d6673f8f2e.jpg,1383,1944,3,258,526,371,713,ring
94,46,1,0,060faed961cc6d94aaf0e70191b21445,/images/408745a6-79fb-4804-9c24-e2d6673f8f2e.jpg,1383,1944,3,785,700,899,906,ring
95,55,1,0,53b4f427c74695d9bf84f6352769ad40,/images/010961af-b38c-49de-aca0-e3732d73d414.jpg,1383,1944,3,472,1567,640,1722,ring
95,56,1,0,53b4f427c74695d9bf84f6352769ad40,/images/010961af-b38c-49de-aca0-e3732d73d414.jpg,1383,1944,3,546,808,694,959,trophozoite
95,57,1,0,53b4f427c74695d9bf84f6352769ad40,/images/010961af-b38c-49de-aca0-e3732d73d414.jpg,1383,1944,3,266,129,438,246,trophozoite
96,27,1,0,2a6dd92a96874d9dae901ab83aaa8f8d,/images/47112c6b-aaf6-488d-8f3b-f9ed0cce9a95.jpg,1383,1944,3,310,786,445,922,ring
96,28,1,0,2a6dd92a96874d9dae901ab83aaa8f8d,/images/47112c6b-aaf6-488d-8f3b-f9ed0cce9a95.jpg,1383,1944,3,1076,879,1217,1002,ring
96,29,1,0,2a6dd92a96874d9dae901ab83aaa8f8d,/images/47112c6b-aaf6-488d-8f3b-f9ed0cce9a95.jpg,1383,1944,3,309,1313,447,1453,ring
97,49,1,0,9beea28e83f5c9599099a9b1508967c0,/images/b1d312cf-1f52-4955-bf42-58d3664c254a.jpg,1383,1944,3,183,735,356,898,schizont
98,46,1,0,c3d744ff11f88c3735339723056a3e49,/images/5c399ab9-492c-4bfc-a452-83aba574a3bc.jpg,1383,1944,3,638,1070,801,1232,trophozoite
99,53,1,0,95ab446a4fedfc792b463c907fb34e12,/images/96957ec3-de17-41cf-855b-1388814e5918.jpg,1383,1944,3,74,580,238,736,gametocyte
99,54,1,0,95ab446a4fedfc792b463c907fb34e12,/images/96957ec3-de17-41cf-855b-1388814e5918.jpg,1383,1944,3,934,756,1057,914,difficult
100,28,1,0,566cd5ff93be61c983f1f89f9b1a863c,/images/291fe50c-2134-4708-bfa4-09b36ffea123.jpg,1383,1944,3,240,1578,377,1727,ring
100,29,1,0,566cd5ff93be61c983f1f89f9b1a863c,/images/291fe50c-2134-4708-bfa4-09b36ffea123.jpg,1383,1944,3,164,834,297,988,ring
100,30,1,0,566cd5ff93be61c983f1f89f9b1a863c,/images/291fe50c-2134-4708-bfa4-09b36ffea123.jpg,1383,1944,3,711,752,846,889,ring
100,31,1,0,566cd5ff93be61c983f1f89f9b1a863c,/images/291fe50c-2134-4708-bfa4-09b36ffea123.jpg,1383,1944,3,273,765,416,914,ring
101,32,1,0,664ccd832bf33fbaca3cdb4013320eb7,/images/9cf3f75a-354c-46f9-8b53-0a9711ac8bee.jpg,1383,1944,3,921,832,1070,970,trophozoite
101,33,1,0,664ccd832bf33fbaca3cdb4013320eb7,/images/9cf3f75a-354c-46f9-8b53-0a9711ac8bee.jpg,1383,1944,3,57,969,232,1132,gametocyte
102,76,1,0,85b5252aca42a3ff4fe4a51cb2463c13,/images/efb85f8e-c780-4a19-b6ce-555a154b0d10.jpg,1383,1944,3,1104,1671,1264,1881,trophozoite
103,11,1,0,cfcd2704ec99875cb87989e5d85be9cf,/images/bd4da4f8-8996-47e0-a4e5-a3da5717441e.jpg,1383,1944,3,324,1061,473,1184,ring
103,12,1,0,cfcd2704ec99875cb87989e5d85be9cf,/images/bd4da4f8-8996-47e0-a4e5-a3da5717441e.jpg,1383,1944,3,952,1731,1075,1862,ring
103,13,1,0,cfcd2704ec99875cb87989e5d85be9cf,/images/bd4da4f8-8996-47e0-a4e5-a3da5717441e.jpg,1383,1944,3,470,109,611,270,ring
105,30,1,0,966db5e1e13849561a3800128d96ec93,/images/3ce76f1d-636a-48b9-b0e3-fc7eb791a169.jpg,1383,1944,3,408,549,592,695,schizont
106,29,1,0,13ddd7e17bf2f80978039e51746bd503,/images/dea9006d-c360-4118-b77b-8bc959fa5f8a.jpg,1383,1944,3,393,638,549,796,trophozoite
106,30,1,0,13ddd7e17bf2f80978039e51746bd503,/images/dea9006d-c360-4118-b77b-8bc959fa5f8a.jpg,1383,1944,3,412,506,615,635,trophozoite
107,42,1,0,2d8649fff242d698ce24da1e818496e8,/images/6e20a860-1f9a-4a74-b167-4c6a79bd8778.jpg,1383,1944,3,154,518,306,669,ring
107,43,1,0,2d8649fff242d698ce24da1e818496e8,/images/6e20a860-1f9a-4a74-b167-4c6a79bd8778.jpg,1383,1944,3,942,129,1091,288,ring
107,44,1,0,2d8649fff242d698ce24da1e818496e8,/images/6e20a860-1f9a-4a74-b167-4c6a79bd8778.jpg,1383,1944,3,645,302,786,452,ring
107,45,1,0,2d8649fff242d698ce24da1e818496e8,/images/6e20a860-1f9a-4a74-b167-4c6a79bd8778.jpg,1383,1944,3,1090,828,1215,961,ring
107,46,1,0,2d8649fff242d698ce24da1e818496e8,/images/6e20a860-1f9a-4a74-b167-4c6a79bd8778.jpg,1383,1944,3,365,602,495,736,ring
108,38,1,0,136dfc01c20111d01825314096f72763,/images/0a3b53c7-e7ab-4135-80aa-fd2079d727d6.jpg,1383,1944,3,82,1254,227,1417,trophozoite
108,39,1,0,136dfc01c20111d01825314096f72763,/images/0a3b53c7-e7ab-4135-80aa-fd2079d727d6.jpg,1383,1944,3,987,419,1104,547,trophozoite
108,40,1,0,136dfc01c20111d01825314096f72763,/images/0a3b53c7-e7ab-4135-80aa-fd2079d727d6.jpg,1383,1944,3,752,983,867,1102,trophozoite
109,51,1,0,c25a1ab82bcf3bc965371ee4d7ff987d,/images/4da8f6c5-5f85-4280-92d0-1ba008e8c404.jpg,1383,1944,3,166,717,394,852,trophozoite
109,52,1,0,c25a1ab82bcf3bc965371ee4d7ff987d,/images/4da8f6c5-5f85-4280-92d0-1ba008e8c404.jpg,1383,1944,3,811,377,979,529,trophozoite
109,53,1,0,c25a1ab82bcf3bc965371ee4d7ff987d,/images/4da8f6c5-5f85-4280-92d0-1ba008e8c404.jpg,1383,1944,3,336,1059,469,1222,trophozoite
109,54,1,0,c25a1ab82bcf3bc965371ee4d7ff987d,/images/4da8f6c5-5f85-4280-92d0-1ba008e8c404.jpg,1383,1944,3,850,196,1039,404,trophozoite
110,44,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,637,608,787,760,ring
110,45,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,728,827,877,990,ring
110,46,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,945,794,1080,960,ring
110,47,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,316,825,493,969,ring
110,48,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,571,1191,706,1364,ring
110,49,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,441,160,582,295,ring
110,50,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,490,269,664,387,ring
110,51,1,0,2846e9fc88f6ba806358dd8c84b36b30,/images/b47c1011-0cc6-400d-9300-1c72f873a6e5.jpg,1383,1944,3,449,1570,590,1717,ring
111,50,1,0,ff310ed08bb06af0b3cccb7e1e816259,/images/623982a0-1f73-4246-92cb-28f7c219efaf.jpg,1383,1944,3,391,590,532,777,trophozoite
111,51,1,0,ff310ed08bb06af0b3cccb7e1e816259,/images/623982a0-1f73-4246-92cb-28f7c219efaf.jpg,1383,1944,3,794,1141,934,1350,trophozoite
113,21,1,0,e60cdb31396887add16a1a2cb33194a9,/images/21116b9d-e6be-483f-8394-e74622b2e182.jpg,1383,1944,3,100,1332,256,1515,trophozoite
113,22,1,0,e60cdb31396887add16a1a2cb33194a9,/images/21116b9d-e6be-483f-8394-e74622b2e182.jpg,1383,1944,3,377,688,538,879,trophozoite
113,23,1,0,e60cdb31396887add16a1a2cb33194a9,/images/21116b9d-e6be-483f-8394-e74622b2e182.jpg,1383,1944,3,680,766,869,999,trophozoite
114,57,1,0,f7ac7ce4540131eaea38fbc8915a50d2,/images/e93e617e-ed36-43d9-bd1a-4ffd2fba64e9.jpg,1383,1944,3,982,1021,1117,1170,ring
114,58,1,0,f7ac7ce4540131eaea38fbc8915a50d2,/images/e93e617e-ed36-43d9-bd1a-4ffd2fba64e9.jpg,1383,1944,3,217,250,356,396,ring
114,59,1,0,f7ac7ce4540131eaea38fbc8915a50d2,/images/e93e617e-ed36-43d9-bd1a-4ffd2fba64e9.jpg,1383,1944,3,398,578,526,724,ring
115,42,1,0,4818bd2700664f3aebfdd93e13f25d7d,/images/3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,1383,1944,3,826,514,977,637,ring
115,43,1,0,4818bd2700664f3aebfdd93e13f25d7d,/images/3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,1383,1944,3,440,232,576,363,ring
115,44,1,0,4818bd2700664f3aebfdd93e13f25d7d,/images/3147f1e4-6fc4-4eff-a9dd-ddeee5e2de13.jpg,1383,1944,3,1233,1558,1343,1762,ring
116,70,1,0,57d00c945b5e0b7995c75b9b4c57b579,/images/e26b88c6-5884-4b5c-94d7-ad780379c8ad.jpg,1383,1944,3,927,615,1080,765,ring
117,37,1,0,96a318d9a91b7ec403d80a4d2524ca50,/images/1b814efc-7bf9-40ae-8e13-49dc2c04732f.jpg,1383,1944,3,31,361,187,525,trophozoite
117,38,1,0,96a318d9a91b7ec403d80a4d2524ca50,/images/1b814efc-7bf9-40ae-8e13-49dc2c04732f.jpg,1383,1944,3,697,707,852,855,gametocyte
118,34,1,0,4a16a20311409e7c347b46ef96052735,/images/693da701-2020-404c-866d-b64c12da951d.jpg,1383,1944,3,804,250,966,402,trophozoite
118,35,1,0,4a16a20311409e7c347b46ef96052735,/images/693da701-2020-404c-866d-b64c12da951d.jpg,1383,1944,3,745,593,884,724,ring
119,31,1,0,de41f39ac7b6d9eb61502b9a55c27f8a,/images/b6fe541f-3be2-41a8-8124-757fc1ad875e.jpg,1383,1944,3,502,549,631,702,ring
119,32,1,0,de41f39ac7b6d9eb61502b9a55c27f8a,/images/b6fe541f-3be2-41a8-8124-757fc1ad875e.jpg,1383,1944,3,138,1176,293,1336,ring
120,28,1,0,7ec6cc1abc1c5a916150c34a673ba864,/images/887cc81a-bae3-4360-a115-23ae05ac3a4f.jpg,1383,1944,3,1041,1725,1196,1880,ring
120,29,1,0,7ec6cc1abc1c5a916150c34a673ba864,/images/887cc81a-bae3-4360-a115-23ae05ac3a4f.jpg,1383,1944,3,526,374,653,508,ring
120,30,1,0,7ec6cc1abc1c5a916150c34a673ba864,/images/887cc81a-bae3-4360-a115-23ae05ac3a4f.jpg,1383,1944,3,436,74,581,229,ring
121,55,0,1,676bb8e86fc2dbf05dd97d51a64ac0af,/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1200,1600,3,52,279,200,409,trophozoite
121,62,0,1,676bb8e86fc2dbf05dd97d51a64ac0af,/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1200,1600,3,441,1037,578,1155,trophozoite
121,63,0,1,676bb8e86fc2dbf05dd97d51a64ac0af,/images/8d02117d-6c71-4e47-b50a-6cc8d5eb1d55.png,1200,1600,3,1050,1273,1172,1454,trophozoite
123,18,0,1,3eaf840523c30fdf38897ffa01e194eb,/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1200,1600,3,76,482,219,626,schizont
123,19,0,1,3eaf840523c30fdf38897ffa01e194eb,/images/6b14c855-8561-417c-97a4-63fa552842fd.png,1200,1600,3,1020,1156,1143,1314,difficult
124,2,0,1,8a111dffacfa433029492780b9535091,/images/13099edb-35d9-438f-b093-2cf2ebf9d255.png,1200,1600,3,208,324,337,446,ring
125,3,0,1,ccef403e971460b86444cca669e68ca1,/images/2559636b-f01a-4414-93da-210c3b12d153.png,1200,1600,3,661,422,803,558,difficult
125,16,0,1,ccef403e971460b86444cca669e68ca1,/images/2559636b-f01a-4414-93da-210c3b12d153.png,1200,1600,3,169,576,324,717,difficult
125,39,0,1,ccef403e971460b86444cca669e68ca1,/images/2559636b-f01a-4414-93da-210c3b12d153.png,1200,1600,3,130,866,292,1014,schizont
125,49,0,1,ccef403e971460b86444cca669e68ca1,/images/2559636b-f01a-4414-93da-210c3b12d153.png,1200,1600,3,209,96,381,253,leukocyte
126,19,0,1,66e3afa946245882c144dcc6af191cbe,/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,1200,1600,3,194,237,317,356,trophozoite
126,21,0,1,66e3afa946245882c144dcc6af191cbe,/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,1200,1600,3,578,53,713,178,trophozoite
126,56,0,1,66e3afa946245882c144dcc6af191cbe,/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,1200,1600,3,462,1417,612,1535,trophozoite
126,61,0,1,66e3afa946245882c144dcc6af191cbe,/images/0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,1200,1600,3,791,409,946,560,trophozoite
